YEAR,STATEFIP,COUNTYFP,OWNERSHP,HHINCOME,SEX,AGE,MARST,RACE,EDUC
2019,13,0,1,59000,1,63,1,1,1
2019,13,0,1,59000,0,61,1,1,2
2019,13,0,0,32000,0,43,1,1,1
2019,13,0,0,32000,0,40,1,1,1
2019,13,0,0,32000,0,35,0,1,2
2019,13,67,1,265500,0,62,4,1,1
2019,13,67,1,265500,1,42,2,1,2
2019,13,0,1,62680,0,44,1,1,1
2019,13,0,1,62680,1,45,1,1,1
2019,13,0,1,62680,0,23,0,1,1
2019,13,67,1,210000,1,46,1,1,2
2019,13,67,1,210000,0,46,1,1,2
2019,13,0,1,74400,0,54,1,1,1
2019,13,0,1,74400,1,41,1,1,1
2019,13,0,0,56470,1,30,0,2,2
2019,13,0,0,56470,1,29,0,2,1
2019,13,0,0,56470,0,62,0,2,1
2019,13,0,1,178000,1,50,1,2,2
2019,13,0,1,178000,0,48,1,2,2
2019,13,0,1,178000,1,23,0,2,2
2019,13,0,0,11000,0,48,1,1,1
2019,13,0,0,11000,1,45,1,3,1
2019,13,0,0,36800,0,29,2,2,2
2019,13,135,0,42000,1,44,1,2,2
2019,13,135,0,42000,0,42,1,2,2
2019,13,135,1,160700,0,43,1,1,3
2019,13,135,1,160700,1,50,1,1,2
2019,13,0,1,51400,0,48,1,2,1
2019,13,0,1,51400,1,58,1,2,1
2019,13,0,1,71100,1,69,1,1,1
2019,13,0,1,71100,0,64,1,1,3
2019,13,117,0,13000,0,53,3,1,1
2019,13,135,1,192600,1,26,0,1,2
2019,13,135,1,192600,1,25,0,1,2
2019,13,135,1,192600,1,25,0,1,2
2019,13,313,0,7000,0,28,3,1,2
2019,13,0,1,140000,0,52,1,1,1
2019,13,0,1,140000,1,51,1,1,1
2019,13,0,1,27700,0,62,3,2,1
2019,13,51,1,362900,0,70,3,1,3
2019,13,0,0,85000,0,49,2,2,3
2019,13,0,0,9000,1,71,4,2,1
2019,13,151,1,174000,1,62,1,1,2
2019,13,151,1,174000,0,61,1,1,2
2019,13,0,1,165000,1,30,1,1,2
2019,13,0,1,165000,0,30,1,1,2
2019,13,313,0,40000,1,28,0,1,2
2019,13,51,1,115000,0,42,0,1,3
2019,13,97,1,52040,1,43,0,2,2
2019,13,97,1,52040,0,36,2,2,2
2019,13,67,1,172000,0,52,1,1,2
2019,13,67,1,172000,1,54,1,1,2
2019,13,67,1,172000,1,28,0,1,1
2019,13,0,1,226200,1,71,1,1,3
2019,13,0,1,226200,0,72,1,1,3
2019,13,0,1,226200,0,37,1,1,3
2019,13,0,1,226200,1,42,1,1,3
2019,13,0,1,75000,0,62,3,2,1
2019,13,67,0,125500,1,27,1,4,3
2019,13,67,0,125500,0,28,1,4,3
2019,13,0,1,55000,1,26,1,1,2
2019,13,0,1,55000,0,24,1,1,2
2019,13,0,0,8600,1,59,0,2,1
2019,13,67,1,102800,1,72,1,1,1
2019,13,67,1,102800,0,72,1,1,1
2019,13,0,1,70000,1,25,1,1,2
2019,13,77,1,55000,0,36,1,1,2
2019,13,77,1,55000,1,41,1,1,1
2019,13,57,1,60400,0,71,3,1,2
2019,13,0,0,100000,1,47,3,1,2
2019,13,0,1,144600,1,64,1,1,1
2019,13,0,1,144600,0,70,1,1,1
2019,13,21,1,64900,0,61,0,1,2
2019,13,0,1,62000,0,43,1,1,2
2019,13,0,1,62000,1,46,1,1,1
2019,13,0,1,62000,0,72,4,1,1
2019,13,0,0,72000,0,30,1,1,1
2019,13,0,0,72000,1,33,1,4,1
2019,13,0,1,70000,0,38,1,1,1
2019,13,0,1,70000,1,46,1,1,1
2019,13,113,0,51200,0,40,3,2,2
2019,13,135,1,15500,0,45,1,1,1
2019,13,135,1,15500,1,46,1,1,1
2019,13,0,0,69800,0,43,3,2,3
2019,13,0,1,80300,1,35,1,1,3
2019,13,0,1,80300,0,30,1,5,2
2019,13,51,1,40700,0,48,3,5,1
2019,13,51,1,40700,0,71,3,5,2
2019,13,57,1,2100,0,72,4,1,1
2019,13,139,1,13300,0,45,2,1,1
2019,13,0,0,9300,1,60,4,1,1
2019,13,67,1,123200,1,50,1,1,1
2019,13,67,1,123200,0,48,1,5,2
2019,13,0,1,56000,0,72,1,1,1
2019,13,0,1,56000,1,73,1,1,1
2019,13,0,1,10000,0,27,2,1,1
2019,13,223,1,112100,1,66,1,1,2
2019,13,223,1,112100,0,73,1,1,2
2019,13,223,1,112100,1,46,3,1,1
2019,13,0,1,79900,1,67,3,1,2
2019,13,0,0,80000,1,42,2,2,1
2019,13,0,1,106000,0,71,2,2,3
2019,13,0,1,68600,1,73,1,1,2
2019,13,0,1,68600,0,67,1,1,2
2019,13,0,0,135650,1,64,1,1,2
2019,13,0,0,135650,0,63,1,1,2
2019,13,0,1,255330,0,73,1,1,2
2019,13,73,1,86400,0,56,1,1,1
2019,13,73,1,86400,1,65,1,1,1
2019,13,185,1,120900,0,36,1,1,2
2019,13,185,1,120900,1,37,1,1,1
2019,13,0,0,38000,1,24,0,1,2
2019,13,185,1,168430,0,59,1,2,3
2019,13,185,1,168430,1,66,1,2,2
2019,13,0,0,21200,1,71,3,1,1
2019,13,135,0,46600,0,39,0,5,1
2019,13,0,1,45000,1,49,3,1,1
2019,13,0,1,31900,0,63,1,1,1
2019,13,0,1,31900,1,49,1,3,1
2019,13,59,1,83600,0,70,1,2,2
2019,13,59,1,83600,1,72,1,2,3
2019,13,0,1,70000,1,68,1,1,2
2019,13,0,1,70000,0,68,1,1,2
2019,13,0,0,8200,0,29,0,2,1
2019,13,0,1,24500,1,72,3,1,1
2019,13,63,0,5300,0,26,0,2,1
2019,13,63,1,71000,0,54,3,2,2
2019,13,63,1,71000,1,61,0,2,1
2019,13,63,1,71000,0,29,0,2,2
2019,13,0,1,37480,1,46,1,2,1
2019,13,0,1,37480,0,45,1,2,2
2019,13,0,1,26200,0,57,3,1,2
2019,13,57,1,69000,1,27,0,4,2
2019,13,73,1,151000,0,35,1,1,2
2019,13,73,1,151000,1,34,1,1,3
2019,13,0,1,102000,0,54,1,1,2
2019,13,0,1,102000,1,55,1,1,3
2019,13,135,0,50700,1,38,1,4,3
2019,13,135,0,50700,0,34,1,4,3
2019,13,0,0,115000,0,47,0,2,2
2019,13,0,0,115000,0,71,0,2,1
2019,13,67,1,44580,0,63,0,2,1
2019,13,67,1,44580,1,24,0,2,1
2019,13,51,1,43300,0,65,3,1,1
2019,13,45,1,118300,0,59,1,1,2
2019,13,45,1,118300,1,68,1,5,1
2019,13,77,1,80480,1,45,1,1,3
2019,13,77,1,80480,0,48,1,1,2
2019,13,0,1,147030,1,45,1,5,1
2019,13,0,1,147030,0,38,1,5,2
2019,13,223,1,169000,0,58,1,1,2
2019,13,223,1,169000,1,58,1,1,2
2019,13,0,0,134700,0,71,4,1,3
2019,13,0,0,134700,1,70,4,1,2
2019,13,0,0,73400,0,42,1,1,3
2019,13,0,0,73400,1,46,1,2,1
2019,13,67,1,30200,0,67,3,1,3
2019,13,0,0,56100,0,41,2,2,1
2019,13,0,0,56100,1,26,0,2,1
2019,13,0,1,42000,1,40,1,1,2
2019,13,0,1,42000,0,33,1,1,1
2019,13,113,1,61060,0,62,1,2,2
2019,13,113,1,61060,1,68,1,2,2
2019,13,113,1,61060,1,27,0,2,1
2019,13,113,1,61060,1,63,0,2,1
2019,13,0,1,97500,1,47,1,1,1
2019,13,0,1,97500,0,43,1,1,1
2019,13,0,1,96000,0,62,3,2,3
2019,13,185,0,45800,0,28,1,1,1
2019,13,185,0,45800,1,30,1,1,2
2019,13,151,1,110000,0,59,3,2,2
2019,13,151,1,110000,0,30,0,2,2
2019,13,0,1,107000,1,46,1,1,1
2019,13,0,1,107000,0,44,1,1,1
2019,13,51,1,192000,0,70,4,2,1
2019,13,51,1,192000,0,29,0,2,1
2019,13,51,1,192000,1,29,0,2,1
2019,13,51,1,192000,1,55,0,2,1
2019,13,67,1,90000,1,50,1,1,1
2019,13,67,1,90000,0,49,1,1,1
2019,13,313,0,40500,1,37,3,1,2
2019,13,313,0,40500,0,26,0,1,2
2019,13,0,0,9100,0,70,0,2,2
2019,13,77,1,75000,1,43,1,1,2
2019,13,77,1,75000,0,40,1,1,3
2019,13,0,0,20000,0,33,0,2,3
2019,13,0,0,22500,0,43,3,2,1
2019,13,67,0,45000,1,23,1,1,1
2019,13,313,1,255000,1,69,1,1,3
2019,13,313,1,255000,0,70,1,1,3
2019,13,313,1,255000,1,44,3,1,2
2019,13,67,1,476000,1,62,1,1,3
2019,13,67,1,476000,0,61,1,1,3
2019,13,67,1,478000,1,68,1,1,2
2019,13,67,1,478000,0,69,1,1,2
2019,13,67,1,478000,1,36,3,1,2
2019,13,73,1,75000,0,50,3,1,2
2019,13,73,1,75000,0,52,0,1,2
2019,13,245,0,101500,0,26,1,1,2
2019,13,245,0,101500,1,28,1,1,3
2019,13,313,0,92000,0,38,1,1,1
2019,13,313,0,92000,1,38,1,2,3
2019,13,0,1,12000,0,70,1,1,1
2019,13,0,1,12000,1,69,1,1,3
2019,13,0,1,133000,1,50,1,4,3
2019,13,0,0,104210,0,25,0,1,2
2019,13,0,0,104210,1,29,0,1,2
2019,13,0,0,104210,1,30,0,5,3
2019,13,51,0,107000,1,53,1,1,2
2019,13,51,0,107000,0,55,1,1,2
2019,13,0,1,250000,1,32,1,1,3
2019,13,0,1,250000,0,29,1,1,2
2019,13,0,1,36000,0,25,1,1,1
2019,13,0,1,36000,1,29,1,1,1
2019,13,0,1,36000,1,60,3,1,1
2019,13,151,1,100000,1,49,1,1,1
2019,13,151,1,100000,0,55,1,1,1
2019,13,135,1,100000,0,58,0,1,2
2019,13,135,1,92000,1,35,3,1,1
2019,13,135,1,92000,1,33,0,1,1
2019,13,135,1,92000,1,59,4,1,2
2019,13,135,1,92000,0,58,4,1,1
2019,13,0,1,68600,1,70,1,1,1
2019,13,0,1,68600,0,63,1,1,2
2019,13,245,1,81200,0,69,3,1,2
2019,13,0,1,119000,1,72,1,2,3
2019,13,0,1,119000,0,68,1,2,3
2019,13,223,1,58000,0,49,3,1,2
2019,13,0,1,140000,0,42,1,1,2
2019,13,0,1,140000,1,38,1,1,2
2019,13,135,1,12200,0,45,3,4,2
2019,13,0,1,30100,1,30,2,1,1
2019,13,0,1,30100,0,24,0,1,1
2019,13,63,0,43700,1,62,1,2,2
2019,13,63,0,43700,0,46,1,2,1
2019,13,63,0,43700,0,28,0,2,2
2019,13,63,0,43700,1,24,0,2,1
2019,13,135,1,177800,1,46,1,2,3
2019,13,135,1,177800,0,46,1,2,2
2019,13,139,0,45000,1,38,3,1,1
2019,13,0,0,15500,1,44,0,2,2
2019,13,0,0,60000,0,27,0,2,2
2019,13,0,1,40000,0,48,3,2,2
2019,13,63,1,75000,1,52,3,2,3
2019,13,0,1,7100,0,43,0,1,1
2019,13,0,1,7100,1,45,3,1,1
2019,13,0,1,30200,1,43,1,1,1
2019,13,0,1,30200,0,52,1,2,2
2019,13,117,1,265000,1,47,1,1,2
2019,13,117,1,265000,0,44,1,1,3
2019,13,21,0,13700,0,23,0,2,2
2019,13,245,1,23200,1,62,0,2,1
2019,13,0,1,26000,0,55,3,1,2
2019,13,0,1,26000,0,23,0,1,2
2019,13,0,1,343000,0,57,3,2,2
2019,13,0,1,343000,1,36,0,2,1
2019,13,0,0,15600,1,41,1,2,1
2019,13,21,0,20000,0,31,0,2,1
2019,13,0,0,57600,1,34,3,5,1
2019,13,0,0,57600,0,34,0,5,1
2019,13,0,1,72000,1,29,1,1,1
2019,13,0,1,72000,0,30,1,1,2
2019,13,67,0,91700,0,58,3,1,1
2019,13,0,0,25400,1,41,1,1,1
2019,13,0,0,25400,0,46,1,1,1
2019,13,0,1,34000,1,25,1,5,1
2019,13,0,1,4130,1,58,1,1,1
2019,13,0,1,4130,0,58,1,1,1
2019,13,0,1,5000,0,62,1,2,2
2019,13,0,0,67000,0,61,3,2,2
2019,13,0,0,79610,0,45,1,1,2
2019,13,0,0,79610,1,45,1,1,2
2019,13,0,0,79610,1,29,2,1,1
2019,13,0,0,79610,0,23,1,1,2
2019,13,0,0,28800,0,65,1,1,1
2019,13,0,0,28800,1,54,1,1,1
2019,13,0,1,59900,1,66,1,1,2
2019,13,0,1,59900,0,60,1,1,2
2019,13,0,1,95900,0,67,1,2,2
2019,13,0,1,95900,1,67,1,2,2
2019,13,0,1,95900,1,36,0,2,3
2019,13,0,1,99300,1,56,1,1,3
2019,13,0,1,99300,0,58,1,1,1
2019,13,63,1,49400,0,62,3,4,1
2019,13,63,1,49400,1,37,0,4,1
2019,13,0,0,60000,0,50,3,1,1
2019,13,0,1,23300,1,52,0,2,1
2019,13,97,1,110000,0,39,0,2,2
2019,13,97,1,110000,0,54,3,2,1
2019,13,135,1,60000,1,32,0,4,2
2019,13,0,0,48000,1,31,1,4,1
2019,13,0,0,48000,0,27,1,4,1
2019,13,117,1,43200,0,56,1,1,2
2019,13,117,1,43200,1,57,1,1,2
2019,13,0,1,126800,1,56,1,1,1
2019,13,0,1,126800,0,65,1,5,2
2019,13,0,1,126800,0,37,0,5,2
2019,13,0,1,18600,0,58,1,1,3
2019,13,0,1,18600,1,59,1,1,2
2019,13,0,1,80000,0,50,1,1,1
2019,13,0,1,80000,1,58,1,1,1
2019,13,0,1,87000,1,66,1,1,2
2019,13,0,1,87000,0,58,1,1,1
2019,13,67,1,232500,1,39,1,1,2
2019,13,67,1,232500,0,37,1,1,2
2019,13,313,1,44000,0,52,1,1,1
2019,13,313,1,44000,1,55,1,1,1
2019,13,67,0,5600,0,31,0,2,2
2019,13,73,0,90000,1,34,1,1,2
2019,13,73,0,90000,0,33,1,1,2
2019,13,67,0,55200,0,29,0,2,1
2019,13,67,0,55200,1,34,0,2,2
2019,13,0,1,5400,1,67,1,1,1
2019,13,0,1,5400,0,62,1,1,1
2019,13,0,1,160000,1,38,1,1,3
2019,13,0,1,160000,0,38,1,1,2
2019,13,77,1,195550,1,38,1,1,2
2019,13,77,1,195550,0,35,1,1,2
2019,13,0,1,146500,1,69,1,2,1
2019,13,0,1,146500,0,58,1,2,1
2019,13,0,1,146500,1,25,0,2,2
2019,13,0,1,146500,0,41,1,2,1
2019,13,0,1,101800,0,71,1,1,3
2019,13,0,1,52800,1,71,1,1,1
2019,13,0,1,52800,0,63,1,1,1
2019,13,0,0,41300,0,62,3,1,2
2019,13,117,1,239000,1,45,1,4,3
2019,13,117,1,239000,0,45,1,4,3
2019,13,73,1,252000,0,62,1,1,3
2019,13,73,1,252000,1,66,1,1,3
2019,13,73,1,252000,1,25,0,1,2
2019,13,0,1,162300,1,58,1,1,1
2019,13,0,1,162300,0,53,1,1,2
2019,13,0,1,162300,1,27,0,1,1
2019,13,0,0,25000,0,26,3,1,1
2019,13,135,1,150000,0,48,1,1,2
2019,13,135,1,150000,1,49,1,1,2
2019,13,135,1,150000,1,24,0,1,1
2019,13,0,1,80700,1,69,1,5,2
2019,13,0,1,80700,0,45,1,1,1
2019,13,0,1,80700,0,68,3,1,1
2019,13,0,1,140200,1,49,1,1,2
2019,13,0,1,140200,0,48,1,1,1
2019,13,0,1,60200,0,69,1,1,1
2019,13,0,1,60200,1,70,1,1,1
2019,13,0,1,17800,0,70,3,1,2
2019,13,0,1,17800,1,69,3,1,1
2019,13,0,1,521000,1,46,1,1,2
2019,13,0,1,521000,0,49,1,1,2
2019,13,67,0,67100,0,61,3,2,3
2019,13,51,0,53000,0,28,0,1,3
2019,13,0,1,155000,1,52,4,1,1
2019,13,0,1,155000,0,45,3,1,3
2019,13,0,1,490500,0,58,1,1,2
2019,13,0,1,490500,1,62,1,1,2
2019,13,151,1,73900,1,68,1,2,1
2019,13,151,1,73900,0,54,1,2,1
2019,13,0,1,157800,1,44,1,1,2
2019,13,0,1,157800,0,44,1,1,2
2019,13,15,1,127000,0,72,1,1,2
2019,13,185,1,71000,1,47,0,1,2
2019,13,51,1,521000,0,38,1,1,3
2019,13,51,1,521000,1,38,1,1,2
2019,13,0,1,47800,1,60,1,1,1
2019,13,0,1,142000,0,60,1,1,1
2019,13,0,1,142000,1,62,1,1,1
2019,13,135,1,115200,1,46,1,5,1
2019,13,135,1,115200,0,46,1,5,1
2019,13,0,0,109000,0,47,3,2,2
2019,13,135,0,34000,0,31,0,1,1
2019,13,135,0,34000,1,27,0,1,1
2019,13,21,1,6900,0,67,1,2,1
2019,13,21,1,6900,1,71,1,2,1
2019,13,117,1,248000,1,55,1,1,2
2019,13,117,1,248000,0,57,1,1,2
2019,13,0,1,40100,0,52,3,2,3
2019,13,223,1,90000,1,44,1,2,2
2019,13,223,1,90000,0,42,1,2,1
2019,13,0,1,60000,0,62,1,1,2
2019,13,0,1,60000,1,63,1,1,2
2019,13,51,0,83100,0,59,1,2,2
2019,13,51,0,83100,1,54,1,2,2
2019,13,0,0,64300,1,43,1,5,2
2019,13,0,0,64300,0,45,1,5,2
2019,13,0,0,11700,1,68,1,1,3
2019,13,0,0,11700,0,67,1,1,1
2019,13,73,1,110000,1,29,1,1,2
2019,13,73,1,110000,0,31,1,1,2
2019,13,0,1,4000,1,57,1,1,1
2019,13,0,1,4000,0,57,1,1,1
2019,13,0,0,27900,1,73,1,1,1
2019,13,135,0,64000,1,39,1,2,2
2019,13,135,0,64000,0,38,1,2,1
2019,13,0,0,26100,1,60,1,2,1
2019,13,0,0,26100,0,57,1,2,1
2019,13,0,1,263400,0,68,1,1,1
2019,13,0,0,18000,1,23,0,1,1
2019,13,0,0,18000,0,48,1,1,1
2019,13,0,1,159900,1,73,1,2,1
2019,13,0,1,159900,0,73,1,2,1
2019,13,0,1,159900,1,50,0,2,1
2019,13,0,1,159900,0,41,0,2,3
2019,13,77,1,60000,1,33,0,1,2
2019,13,77,1,60000,0,36,0,1,2
2019,13,0,1,39560,1,72,3,1,1
2019,13,0,1,39560,0,65,3,1,2
2019,13,51,0,60000,1,45,0,1,3
2019,13,51,0,39200,0,69,3,2,2
2019,13,0,1,41000,0,39,3,1,2
2019,13,117,1,132000,1,37,1,1,1
2019,13,117,1,132000,0,28,1,1,2
2019,13,0,0,50000,1,24,0,1,2
2019,13,0,0,50000,0,24,0,1,2
2019,13,0,1,165000,0,47,1,4,3
2019,13,0,1,165000,1,48,1,4,1
2019,13,67,1,165000,1,55,1,1,2
2019,13,67,1,165000,0,50,1,1,1
2019,13,0,1,43600,1,72,1,1,1
2019,13,0,1,43600,0,66,1,1,2
2019,13,151,1,37000,0,62,1,2,1
2019,13,77,1,194140,0,63,1,1,2
2019,13,77,1,194140,1,54,1,1,3
2019,13,135,1,155100,1,55,1,1,1
2019,13,135,1,155100,0,59,1,1,1
2019,13,135,1,155100,1,68,3,1,2
2019,13,0,1,49400,0,70,1,1,2
2019,13,0,0,11100,0,46,0,2,1
2019,13,0,0,61000,0,34,0,3,1
2019,13,0,0,50000,1,25,1,1,2
2019,13,0,1,50000,1,46,2,1,1
2019,13,135,1,46100,1,65,1,1,1
2019,13,135,1,46100,0,62,1,1,1
2019,13,0,1,80710,1,45,1,1,1
2019,13,0,1,80710,0,45,1,1,1
2019,13,0,0,24800,0,46,0,5,1
2019,13,0,0,24800,0,49,0,5,1
2019,13,67,1,60900,0,65,1,1,1
2019,13,0,1,75300,1,44,1,1,3
2019,13,0,1,75300,0,50,1,1,2
2019,13,77,0,30200,0,63,2,2,1
2019,13,77,0,30200,0,44,3,2,1
2019,13,77,0,30200,1,38,0,2,1
2019,13,0,1,50000,0,60,1,5,1
2019,13,0,1,50000,1,61,1,1,1
2019,13,0,1,50000,0,34,4,5,1
2019,13,0,0,46100,0,60,1,1,1
2019,13,0,0,46100,1,62,1,1,1
2019,13,0,1,34200,1,56,0,1,1
2019,13,0,1,31700,0,33,1,1,1
2019,13,0,1,31700,1,33,1,1,1
2019,13,0,0,115000,0,39,3,1,3
2019,13,0,1,99000,0,73,1,1,1
2019,13,117,1,119400,1,57,1,1,2
2019,13,117,1,119400,0,56,1,1,2
2019,13,0,0,63000,0,33,1,2,2
2019,13,0,0,63000,1,35,1,2,2
2019,13,0,1,115000,1,69,1,1,2
2019,13,0,1,115000,0,54,1,1,3
2019,13,0,1,208600,0,63,1,1,2
2019,13,57,1,51900,1,67,1,1,2
2019,13,57,1,51900,0,72,1,1,2
2019,13,0,0,195000,0,53,3,2,3
2019,13,0,0,195000,0,27,0,2,2
2019,13,0,0,195000,1,53,3,2,3
2019,13,135,1,98600,0,41,3,2,3
2019,13,0,1,123500,0,47,1,2,3
2019,13,0,1,123500,1,49,1,2,2
2019,13,151,1,230700,0,66,1,2,2
2019,13,151,1,230700,1,69,1,2,2
2019,13,0,1,8400,0,73,4,1,1
2019,13,73,1,100000,1,61,1,1,2
2019,13,73,1,100000,0,52,1,1,2
2019,13,51,0,96680,1,67,1,1,2
2019,13,0,1,101000,0,30,1,1,3
2019,13,0,1,101000,1,33,1,1,2
2019,13,67,1,64000,1,63,1,1,1
2019,13,67,1,64000,0,67,1,1,2
2019,13,21,0,68000,0,69,1,2,1
2019,13,0,1,58900,1,56,1,1,2
2019,13,0,1,58900,0,66,1,1,1
2019,13,0,1,140400,0,63,1,1,3
2019,13,0,1,140400,1,69,1,1,2
2019,13,245,0,42000,0,34,0,2,2
2019,13,245,0,42000,1,41,3,2,1
2019,13,0,0,9000,0,63,2,1,1
2019,13,63,1,120000,1,23,0,1,2
2019,13,63,1,120000,1,52,1,1,1
2019,13,63,1,120000,0,49,1,1,1
2019,13,67,1,110700,1,73,1,1,3
2019,13,67,1,110700,0,70,1,1,3
2019,13,139,0,73000,0,29,1,4,3
2019,13,139,0,73000,1,31,1,1,1
2019,13,0,0,44600,1,23,0,1,2
2019,13,0,0,44600,1,24,0,1,2
2019,13,117,1,85960,0,71,1,1,1
2019,13,51,1,62000,1,54,1,1,3
2019,13,51,1,62000,0,56,1,1,3
2019,13,0,1,91640,1,68,1,1,1
2019,13,0,1,91640,0,70,1,1,1
2019,13,97,1,61700,0,70,1,1,3
2019,13,97,1,61700,1,66,1,1,2
2019,13,0,1,97800,0,36,1,2,2
2019,13,0,1,97800,1,40,1,2,1
2019,13,0,1,133400,1,60,1,1,2
2019,13,0,1,133400,0,59,1,1,1
2019,13,0,0,13000,1,63,0,2,1
2019,13,0,0,13000,1,45,1,2,1
2019,13,63,0,19500,0,51,1,2,1
2019,13,63,0,19500,1,54,1,2,1
2019,13,0,1,85000,1,23,1,1,1
2019,13,0,1,85000,0,23,1,1,1
2019,13,67,1,4600,0,72,4,1,1
2019,13,0,0,20000,0,63,3,1,1
2019,13,0,0,110000,1,36,0,1,1
2019,13,113,0,68500,0,67,1,1,1
2019,13,151,0,14100,0,56,3,2,1
2019,13,313,1,40000,0,32,0,1,1
2019,13,313,1,40000,1,36,0,1,1
2019,13,0,1,39000,1,69,1,1,2
2019,13,0,1,39000,0,65,1,1,2
2019,13,57,1,149000,1,44,1,1,2
2019,13,57,1,149000,0,51,1,1,3
2019,13,57,1,149000,0,53,4,1,1
2019,13,0,0,0,1,73,3,2,1
2019,13,0,0,205000,1,61,1,1,3
2019,13,0,0,13000,0,40,0,1,1
2019,13,0,1,78100,1,27,0,1,1
2019,13,0,1,632000,0,59,1,1,3
2019,13,0,1,632000,1,59,1,1,3
2019,13,0,1,69000,0,43,1,4,2
2019,13,0,1,69000,1,47,1,4,2
2019,13,51,1,113000,0,31,1,1,3
2019,13,51,1,113000,1,25,1,1,2
2019,13,0,1,45000,1,71,1,1,1
2019,13,0,1,45000,0,71,1,1,1
2019,13,0,1,45000,0,41,3,1,2
2019,13,0,1,113000,1,37,1,1,2
2019,13,0,1,113000,0,40,1,1,2
2019,13,0,1,93000,1,56,3,1,2
2019,13,0,0,82600,1,30,3,1,2
2019,13,0,0,82600,0,23,3,1,1
2019,13,135,0,54500,0,46,1,5,3
2019,13,135,0,54500,1,44,1,5,2
2019,13,139,1,127000,1,35,1,1,2
2019,13,139,1,127000,0,33,1,1,1
2019,13,0,1,47000,0,50,0,2,2
2019,13,15,1,62000,1,67,3,1,2
2019,13,0,1,365000,1,44,1,4,2
2019,13,0,1,365000,0,57,1,1,3
2019,13,0,1,163300,0,67,4,1,1
2019,13,0,1,163300,1,45,0,1,1
2019,13,0,1,163300,0,30,0,1,1
2019,13,0,0,55000,0,45,3,1,2
2019,13,117,1,76900,1,63,1,1,3
2019,13,117,1,76900,0,58,1,1,3
2019,13,51,0,24000,0,26,0,2,2
2019,13,0,1,39500,0,68,1,1,1
2019,13,0,1,39500,0,34,0,5,2
2019,13,135,1,80500,0,71,1,2,2
2019,13,135,1,80500,1,73,1,2,2
2019,13,45,1,130000,1,41,1,1,2
2019,13,45,1,130000,0,41,1,1,3
2019,13,135,1,61700,1,49,1,1,1
2019,13,135,1,61700,0,47,1,1,1
2019,13,245,0,10000,1,26,0,1,3
2019,13,0,1,408000,0,61,1,1,1
2019,13,0,1,408000,1,64,1,1,2
2019,13,67,0,104410,0,51,0,2,1
2019,13,67,0,104410,0,72,2,2,1
2019,13,0,1,120000,0,45,1,1,2
2019,13,0,1,120000,1,45,1,1,2
2019,13,63,1,11000,0,42,2,2,2
2019,13,0,0,50000,1,31,0,1,2
2019,13,21,0,31020,1,72,3,4,1
2019,13,21,0,31020,0,30,3,4,3
2019,13,0,0,101000,1,24,1,5,2
2019,13,0,0,101000,0,24,1,1,2
2019,13,0,1,41200,1,41,1,1,1
2019,13,0,1,41200,0,35,1,1,1
2019,13,0,1,69000,1,64,1,1,2
2019,13,0,1,69000,0,63,1,1,2
2019,13,0,0,45000,1,25,0,1,1
2019,13,67,1,143000,1,55,1,1,3
2019,13,67,1,143000,0,50,1,1,3
2019,13,0,1,34600,1,51,1,1,1
2019,13,0,1,34600,0,43,1,1,1
2019,13,0,1,10000,1,25,0,1,1
2019,13,0,1,129000,0,49,4,1,2
2019,13,0,1,129000,0,35,0,1,2
2019,13,0,0,0,0,38,2,2,2
2019,13,0,0,80000,1,33,1,4,3
2019,13,0,0,80000,0,33,1,4,2
2019,13,135,1,175250,1,48,3,1,2
2019,13,59,1,72000,1,55,3,1,3
2019,13,59,1,486500,0,69,1,4,1
2019,13,59,1,486500,1,70,1,1,3
2019,13,135,1,75000,0,48,2,2,1
2019,13,135,1,75000,1,56,3,2,1
2019,13,0,0,61900,1,71,1,1,3
2019,13,0,0,61900,0,66,1,1,3
2019,13,57,1,115000,0,37,1,1,3
2019,13,57,1,115000,1,37,1,1,3
2019,13,0,1,154800,1,62,1,2,3
2019,13,0,1,154800,0,60,1,1,2
2019,13,0,1,53000,0,67,3,1,3
2019,13,67,1,17324,0,53,0,1,2
2019,13,0,1,54000,1,38,1,1,2
2019,13,0,1,54000,0,32,1,1,1
2019,13,0,0,27600,0,58,4,1,1
2019,13,0,0,27600,0,61,3,1,1
2019,13,0,1,47300,0,39,1,2,3
2019,13,0,1,47300,1,40,1,2,1
2019,13,151,1,92000,1,28,1,1,2
2019,13,151,1,92000,0,27,1,1,2
2019,13,0,0,58000,0,32,3,1,3
2019,13,73,1,256000,1,55,1,1,2
2019,13,73,1,256000,0,54,1,1,2
2019,13,0,1,53700,1,63,1,1,2
2019,13,0,1,53700,0,63,1,1,2
2019,13,0,0,79000,1,30,0,4,3
2019,13,135,1,89300,1,55,1,1,2
2019,13,135,1,89300,0,65,1,2,1
2019,13,0,1,15000,1,31,1,1,2
2019,13,0,1,15000,0,30,1,1,2
2019,13,21,1,38200,0,67,4,1,2
2019,13,67,1,37400,0,60,1,1,2
2019,13,0,0,38000,0,24,0,1,2
2019,13,67,0,50000,1,29,0,2,3
2019,13,0,1,165400,1,60,1,1,2
2019,13,0,1,165400,0,66,1,1,3
2019,13,0,1,75300,0,71,3,2,2
2019,13,0,1,75300,0,35,0,2,2
2019,13,0,0,25000,1,43,3,1,2
